,Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Year,Month,Week,DayOfWeek,Temperature_7d_avg,Temperature_30d_avg,Fuel_Price_7d_avg,Fuel_Price_30d_avg,CPI_7d_avg,CPI_30d_avg,Unemployment_7d_avg,Unemployment_30d_avg
22,1,2010-07-09,80.48,2.642,0.0,0.0,0.0,0.0,0.0,211.108414,7.787,False,2010,7,27,4,81.62857142857142,65.19869565217391,2.676142857142857,2.6982173913043477,211.23623647142855,210.9835041695652,7.802,7.909826086956521
23,1,2010-07-16,83.15,2.623,0.0,0.0,0.0,0.0,0.0,211.1003854,7.787,False,2010,7,28,4,82.01571428571428,65.94666666666667,2.656714285714286,2.6950833333333333,211.26532572857144,210.98837422083332,7.7989999999999995,7.904708333333333
24,1,2010-07-23,83.36,2.608,0.0,0.0,0.0,0.0,0.0,211.2351443,7.787,False,2010,7,29,4,82.39714285714285,66.6432,2.642857142857143,2.6916,211.2737138,210.998245024,7.796,7.9
25,1,2010-07-30,81.84,2.64,0.0,0.0,0.0,0.0,0.0,211.3699032,7.787,False,2010,7,30,4,82.59857142857143,67.22769230769231,2.6388571428571432,2.6896153846153847,211.26140067142856,211.01253956923077,7.793,7.895653846153847
26,1,2010-08-06,87.16,2.627,0.0,0.0,0.0,0.0,0.0,211.5046621,7.787,False,2010,8,31,4,83.03428571428572,67.96592592592593,2.6374285714285715,2.6872962962962963,211.2686707,211.03076632962964,7.79,7.891629629629629
27,1,2010-08-13,87.0,2.692,0.0,0.0,0.0,0.0,0.0,211.6394211,7.787,False,2010,8,32,4,83.41428571428571,68.64571428571428,2.6430000000000002,2.6874642857142854,211.31163762857142,211.052504,7.787,7.887892857142857
28,1,2010-08-20,86.65,2.664,0.0,0.0,0.0,0.0,0.0,211.6033633,7.787,False,2010,8,33,4,84.23428571428573,69.26655172413793,2.642285714285715,2.686655172413793,211.36589905714285,211.07149914827585,7.787,7.884413793103448
29,1,2010-08-27,85.22,2.619,0.0,0.0,0.0,0.0,0.0,211.5673056,7.787,False,2010,8,34,4,84.91142857142857,69.79833333333333,2.6390000000000002,2.6843999999999997,211.431455,211.08802603,7.787,7.881166666666667
30,1,2010-09-03,81.21,2.577,0.0,0.0,0.0,0.0,0.0,211.5312479,7.787,False,2010,9,35,4,84.63428571428571,71.095,2.6324285714285716,2.6845666666666665,211.49300678571427,211.1025223533333,7.787,7.870533333333333
31,1,2010-09-10,78.69,2.565,0.0,0.0,0.0,0.0,0.0,211.4951902,7.787,True,2010,9,36,4,83.96714285714286,72.43433333333333,2.6262857142857143,2.6851333333333334,211.5301562,211.11095636666667,7.787,7.8599
32,1,2010-09-17,82.11,2.582,0.0,0.0,0.0,0.0,0.0,211.5224596,7.787,False,2010,9,37,4,84.00571428571428,73.84033333333333,2.618,2.6874,211.55194997142857,211.11873358999998,7.787,7.849266666666666
33,1,2010-09-24,80.94,2.624,0.0,0.0,0.0,0.0,0.0,211.5972246,7.787,False,2010,9,38,4,83.11714285714287,74.984,2.6175714285714284,2.6895000000000002,211.56517318571426,211.1279863133333,7.787,7.838633333333333
34,1,2010-10-01,71.89,2.603,0.0,0.0,0.0,0.0,0.0,211.6719895,7.838,False,2010,10,39,4,80.95857142857143,75.83033333333333,2.604857142857143,2.688766666666667,211.5698258142857,211.1387145333333,7.7942857142857145,7.8297
35,1,2010-10-08,63.93,2.633,0.0,0.0,0.0,0.0,0.0,211.7467544,7.838,False,2010,10,40,4,77.71285714285715,76.035,2.6004285714285715,2.6876333333333333,211.59031025714285,211.15091825,7.801571428571428,7.820766666666667
36,1,2010-10-15,67.18,2.72,0.0,0.0,0.0,0.0,0.0,211.8137436,7.838,False,2010,10,41,4,75.13571428571427,76.455,2.614857142857143,2.6876333333333333,211.6255156857143,211.17085520333333,7.808857142857143,7.811833333333334
37,1,2010-10-22,69.86,2.725,0.0,0.0,0.0,0.0,0.0,211.8612937,7.838,False,2010,10,42,4,73.51428571428572,77.06866666666669,2.636,2.6874,211.67266508571427,211.19896358,7.816142857142857,7.8029
38,1,2010-10-29,69.64,2.716,0.0,0.0,0.0,0.0,0.0,211.9088438,7.838,False,2010,10,43,4,72.22142857142856,77.31433333333334,2.657571428571429,2.6873,211.73175845714286,211.2352433766667,7.823428571428572,7.8039
39,1,2010-11-05,58.74,2.689,0.0,0.0,0.0,0.0,0.0,211.9563939,7.838,False,2010,11,44,4,68.88285714285713,77.077,2.672857142857143,2.6846000000000005,211.79374907142855,211.27969459333332,7.830714285714286,7.8049
40,1,2010-11-12,59.61,2.728,0.0,0.0,0.0,0.0,0.0,212.003944,7.838,False,2010,11,45,4,65.83571428571429,76.85333333333332,2.6877142857142857,2.6819333333333333,211.85185184285714,211.33020272666667,7.838,7.805899999999999
41,1,2010-11-19,51.41,2.771,0.0,0.0,0.0,0.0,0.0,211.8896737,7.838,False,2010,11,46,4,62.910000000000004,76.40566666666668,2.7117142857142857,2.6811333333333334,211.88294958571427,211.37855442333333,7.838,7.8069
42,1,2010-11-26,64.52,2.735,0.0,0.0,0.0,0.0,0.0,211.7484333,7.838,True,2010,11,47,4,62.99428571428571,76.30933333333333,2.7262857142857144,2.6796333333333338,211.88318942857146,211.42385068000002,7.838,7.8079
43,1,2010-12-03,49.27,2.708,0.0,0.0,0.0,0.0,0.0,211.607193,7.838,False,2010,12,48,4,60.435714285714276,75.53333333333333,2.724571428571429,2.6754000000000002,211.8536822,211.46609149999998,7.838,7.8088999999999995
44,1,2010-12-10,46.33,2.843,0.0,0.0,0.0,0.0,0.0,211.4659526,7.838,False,2010,12,49,4,57.07428571428572,74.58500000000001,2.741428571428571,2.6750333333333334,211.7972049,211.50370905,7.838,7.8099
45,1,2010-12-17,49.84,2.869,0.0,0.0,0.0,0.0,0.0,211.4053124,7.838,False,2010,12,50,4,54.24571428571428,73.69833333333332,2.7632857142857143,2.676466666666667,211.72527184285715,211.52998301666668,7.838,7.8109
46,1,2010-12-24,52.33,2.886,0.0,0.0,0.0,0.0,0.0,211.4051222,7.838,False,2010,12,51,4,53.33,72.76133333333333,2.791428571428572,2.6807000000000003,211.64651874285715,211.54692840333334,7.838,7.8119
47,1,2010-12-31,48.43,2.943,0.0,0.0,0.0,0.0,0.0,211.4049321,7.838,True,2010,12,52,4,51.73285714285714,71.68599999999999,2.8221428571428575,2.688633333333333,211.56094561428569,211.55454521333334,7.838,7.8129
48,1,2011-01-07,48.27,2.976,0.0,0.0,0.0,0.0,0.0,211.4047419,7.742,False,2011,1,1,4,51.284285714285716,70.614,2.8514285714285714,2.6989,211.49166964285715,211.55283344,7.824285714285714,7.8107
49,1,2011-01-14,35.4,2.983,0.0,0.0,0.0,0.0,0.0,211.4574109,7.742,False,2011,1,2,4,47.12428571428571,68.99033333333334,2.886857142857143,2.7104333333333335,211.45009501428572,211.55295474,7.810571428571429,7.8084999999999996
50,1,2011-01-21,44.04,3.016,0.0,0.0,0.0,0.0,0.0,211.8272343,7.742,False,2011,1,3,4,46.377142857142864,67.64699999999999,2.9308571428571426,2.7225333333333332,211.48152948571428,211.56924079666666,7.796857142857143,7.806299999999999
51,1,2011-01-28,43.83,3.01,0.0,0.0,0.0,0.0,0.0,212.1970577,7.742,False,2011,1,4,4,46.019999999999996,66.411,2.954714285714286,2.7338999999999998,211.58597307142855,211.60169161000002,7.783142857142857,7.804799999999999
52,1,2011-02-04,42.27,2.989,0.0,0.0,0.0,0.0,0.0,212.5668812,7.742,False,2011,2,5,4,44.93857142857143,65.13733333333333,2.9718571428571425,2.7454666666666667,211.75191147142854,211.65030718333335,7.769428571428572,7.803300000000001
53,1,2011-02-11,36.39,3.022,0.0,0.0,0.0,0.0,0.0,212.9367046,7.742,True,2011,2,6,4,42.66142857142857,63.57866666666666,2.991285714285714,2.758766666666667,211.97070895714288,211.71151782333334,7.755714285714285,7.8018
54,1,2011-02-18,57.36,3.045,0.0,0.0,0.0,0.0,0.0,213.2478853,7.742,False,2011,2,7,4,43.93714285714286,62.712,3.005857142857143,2.773333333333333,212.2339879857143,211.77860919000003,7.742,7.800299999999999
55,1,2011-02-25,62.9,3.065,0.0,0.0,0.0,0.0,0.0,213.535609,7.742,False,2011,2,8,4,46.027142857142856,62.08066666666666,3.0185714285714282,2.7875,212.53839757142856,211.8507993833333,7.742,7.7988
56,1,2011-03-04,59.58,3.288,0.0,0.0,0.0,0.0,0.0,213.8233327,7.742,False,2011,3,9,4,49.48142857142857,61.16133333333334,3.062142857142857,2.8095333333333334,212.8763864,211.92808840333333,7.742,7.797300000000001
57,1,2011-03-11,53.56,3.459,0.0,0.0,0.0,0.0,0.0,214.1110564,7.742,False,2011,3,10,4,50.84142857142857,60.04666666666667,3.1254285714285714,2.8351,213.2026467,212.01047624666666,7.742,7.7958
58,1,2011-03-18,62.76,3.488,0.0,0.0,0.0,0.0,0.0,214.3627114,7.742,False,2011,3,11,4,53.54571428571428,59.25033333333333,3.1937142857142855,2.862566666666667,213.51202579999998,212.10245451666665,7.742,7.794300000000001
59,1,2011-03-25,69.97,3.473,0.0,0.0,0.0,0.0,0.0,214.5999389,7.742,False,2011,3,12,4,57.50285714285714,58.742,3.262857142857143,2.8910333333333336,213.80246261428573,212.20354229333333,7.742,7.7928
60,1,2011-04-01,59.17,3.524,0.0,0.0,0.0,0.0,0.0,214.8371664,7.682,False,2011,4,13,4,60.75714285714286,58.007333333333335,3.3345714285714285,2.9226000000000005,214.07395715714287,212.31373957666668,7.733428571428571,7.7893
61,1,2011-04-08,67.84,3.622,0.0,0.0,0.0,0.0,0.0,215.0743939,7.682,False,2011,4,14,4,62.25428571428572,57.64566666666667,3.4170000000000003,2.9578333333333333,214.33488695714286,212.43304636666664,7.724857142857142,7.7858
62,1,2011-04-15,71.27,3.743,0.0,0.0,0.0,0.0,0.0,215.2918561,7.682,False,2011,4,15,4,63.449999999999996,57.28433333333333,3.5138571428571423,2.9965333333333333,214.5857794,212.55869291666667,7.716285714285715,7.7823
63,1,2011-04-22,72.99,3.807,0.0,0.0,0.0,0.0,0.0,215.4599053,7.682,False,2011,4,16,4,65.36571428571429,57.01933333333333,3.588,3.035966666666667,214.8195754857143,212.68744894000002,7.707714285714286,7.7788
64,1,2011-04-29,72.03,3.81,0.0,0.0,0.0,0.0,0.0,215.6279544,7.682,False,2011,4,17,4,68.00428571428571,57.024,3.638142857142857,3.0762,215.0362752,212.8193144366667,7.699142857142857,7.7736
65,1,2011-05-06,64.61,3.906,0.0,0.0,0.0,0.0,0.0,215.7960035,7.682,False,2011,5,18,4,68.26857142857143,57.04666666666667,3.6978571428571425,3.1186333333333334,215.24103121428575,212.95428940666667,7.690571428571429,7.768400000000001
66,1,2011-05-13,75.64,3.899,0.0,0.0,0.0,0.0,0.0,215.9640526,7.682,False,2011,5,19,4,69.07857142857142,57.32866666666666,3.758714285714286,3.1579333333333333,215.4359046,213.09263303999998,7.682,7.763199999999999
67,1,2011-05-20,67.63,3.907,0.0,0.0,0.0,0.0,0.0,215.7339202,7.682,False,2011,5,20,4,70.28714285714285,57.254333333333335,3.813428571428571,3.197333333333333,215.56401228571426,213.22172059000002,7.682,7.758
68,1,2011-05-27,77.72,3.786,0.0,0.0,0.0,0.0,0.0,215.5037878,7.682,False,2011,5,21,4,71.69857142857143,57.523666666666664,3.8368571428571427,3.2329999999999997,215.62535427142856,213.34155205666667,7.682,7.7528
69,1,2011-06-03,83.0,3.699,0.0,0.0,0.0,0.0,0.0,215.2736553,7.682,False,2011,6,22,4,73.37428571428572,58.332333333333324,3.8305714285714285,3.266666666666666,215.62275415714288,213.45212743666667,7.682,7.7476
70,1,2011-06-10,83.13,3.648,0.0,0.0,0.0,0.0,0.0,215.0435229,7.682,False,2011,6,23,4,74.82285714285715,59.11633333333334,3.807857142857143,3.2973333333333334,215.56327095714283,213.55344673333332,7.682,7.742400000000001
71,1,2011-06-17,86.41,3.637,0.0,0.0,0.0,0.0,0.0,214.9980596,7.682,False,2011,6,24,4,76.87714285714286,60.283,3.783142857142857,3.3262,215.47328598571428,213.6570595966667,7.682,7.7372
72,1,2011-06-24,83.58,3.594,0.0,0.0,0.0,0.0,0.0,215.0910982,7.682,False,2011,6,25,4,79.58714285714287,60.91833333333333,3.738571428571429,3.354833333333333,215.3725852285714,213.76848176000001,7.682,7.732
73,1,2011-07-01,85.55,3.524,0.0,0.0,0.0,0.0,0.0,215.1841368,7.962,False,2011,7,26,4,81.00285714285714,62.12766666666666,3.685,3.3820333333333332,215.2611686857143,213.88771322000002,7.722,7.736133333333333
74,1,2011-07-08,85.83,3.48,0.0,0.0,0.0,0.0,0.0,215.2771754,7.962,False,2011,7,27,4,83.60285714285715,63.44433333333333,3.624,3.4032666666666667,215.19591942857144,214.01475398,7.7620000000000005,7.740266666666668
75,1,2011-07-15,88.54,3.575,0.0,0.0,0.0,0.0,0.0,215.3611087,7.962,False,2011,7,28,4,85.14857142857143,64.73433333333334,3.593857142857143,3.4268,215.1755367,214.14661385666665,7.8020000000000005,7.7444
76,1,2011-07-22,85.77,3.651,0.0,0.0,0.0,0.0,0.0,215.4222784,7.962,False,2011,7,29,4,85.5442857142857,65.849,3.587,3.4523,215.19676857142855,214.28051906333334,7.842,7.748533333333333
77,1,2011-07-29,86.83,3.682,0.0,0.0,0.0,0.0,0.0,215.4834482,7.962,False,2011,7,30,4,86.07285714285715,67.12899999999999,3.5918571428571426,3.4769333333333337,215.25961504285715,214.41646959999997,7.882,7.752666666666667
78,1,2011-08-05,91.65,3.684,0.0,0.0,0.0,0.0,0.0,215.544618,7.962,False,2011,8,31,4,86.82142857142857,68.575,3.5985714285714288,3.5005333333333337,215.3376948142857,214.55446547,7.922,7.760000000000001
79,1,2011-08-12,90.76,3.638,0.0,0.0,0.0,0.0,0.0,215.6057878,7.962,False,2011,8,32,4,87.84714285714286,70.42033333333333,3.604857142857143,3.522366666666666,215.41122190000002,214.6927447,7.962,7.767333333333332
80,1,2011-08-19,89.94,3.554,0.0,0.0,0.0,0.0,0.0,215.6693107,7.962,False,2011,8,33,4,88.47428571428573,71.95033333333335,3.609142857142857,3.5403,215.48053245714286,214.82081391333335,7.962,7.774666666666667
81,1,2011-08-26,87.96,3.523,0.0,0.0,0.0,0.0,0.0,215.7332258,7.962,False,2011,8,34,4,88.77857142857142,73.42133333333335,3.615285714285714,3.5574000000000003,215.54568251428572,214.93868618333332,7.962,7.782
82,1,2011-09-02,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.7971409,7.962,False,2011,9,35,4,88.67714285714285,74.94000000000001,3.6092857142857144,3.5755333333333335,215.60797282857143,215.04636150666664,7.962,7.789333333333333
83,1,2011-09-09,76.0,3.546,0.0,0.0,0.0,0.0,0.0,215.861056,7.962,True,2011,9,36,4,87.28142857142858,76.26033333333334,3.5942857142857143,3.5929999999999995,215.67065534285715,215.14383988666668,7.962,7.796666666666667
84,1,2011-09-16,79.94,3.526,0.0,0.0,0.0,0.0,0.0,216.0410526,7.962,False,2011,9,37,4,86.29714285714284,77.013,3.572,3.6090333333333335,215.75031311428572,215.23694546333334,7.962,7.804
85,1,2011-09-23,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.962,False,2011,9,38,4,84.03285714285714,77.443,3.541,3.622433333333333,215.8690569142857,215.33161931666666,7.962,7.811333333333334
86,1,2011-09-30,79.69,3.355,0.0,0.0,0.0,0.0,0.0,216.7105965,7.962,False,2011,9,39,4,82.45142857142856,78.11333333333333,3.500571428571429,3.6246666666666667,216.02688672857144,215.4278614433333,7.962,7.818666666666667
87,1,2011-10-07,69.31,3.285,0.0,0.0,0.0,0.0,0.0,217.0453684,7.866,False,2011,10,40,4,79.50428571428571,78.63833333333334,3.462142857142857,3.6188666666666665,216.22346639999998,215.52567184333336,7.948285714285714,7.822800000000001
88,1,2011-10-14,71.74,3.274,0.0,0.0,0.0,0.0,0.0,217.3552733,7.866,False,2011,10,41,4,77.18714285714285,78.93766666666667,3.4265714285714286,3.611733333333333,216.4551874714286,215.62542390666667,7.934571428571428,7.826933333333333
89,1,2011-10-21,63.71,3.353,0.0,0.0,0.0,0.0,0.0,217.5159762,7.866,False,2011,10,42,4,73.74142857142856,78.72900000000001,3.4008571428571424,3.6077333333333335,216.70073537142858,215.72262515,7.920857142857143,7.8310666666666675
90,1,2011-10-28,66.57,3.372,0.0,0.0,0.0,0.0,0.0,217.6766791,7.866,False,2011,10,43,4,72.39428571428572,78.97566666666667,3.376,3.6026666666666665,216.9601101,215.81727557333335,7.907142857142857,7.837199999999999
91,1,2011-11-04,54.98,3.332,0.0,0.0,0.0,0.0,0.0,217.837382,7.866,False,2011,11,44,4,68.82857142857144,78.547,3.3482857142857143,3.5929999999999995,217.2167285857143,215.90937517666669,7.893428571428571,7.843333333333334
92,1,2011-11-11,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866,False,2011,11,45,4,66.44428571428571,78.14166666666667,3.3240000000000003,3.578133333333333,217.44848005714286,215.99958280333334,7.879714285714285,7.849466666666667
93,1,2011-11-18,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866,False,2011,11,46,4,63.952857142857134,77.78366666666668,3.317285714285714,3.5615,217.6641818142857,216.09160291999999,7.866,7.8556
94,1,2011-11-25,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866,True,2011,11,47,4,62.642857142857146,77.38733333333333,3.3102857142857145,3.5423666666666667,217.8673607714286,216.18625847666667,7.866,7.8617333333333335
95,1,2011-12-02,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866,False,2011,12,48,4,59.381428571428565,76.864,3.295714285714286,3.5179,218.06156934285713,216.28354947,7.866,7.867866666666667
96,1,2011-12-09,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866,False,2011,12,49,4,56.55571428571428,75.807,3.267857142857143,3.4932000000000003,218.26812211428572,216.38347590333333,7.866,7.874
97,1,2011-12-16,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866,False,2011,12,50,4,54.42142857142857,75.27366666666667,3.237428571428572,3.4682666666666666,218.48280414285713,216.49832700666667,7.866,7.880133333333333
98,1,2011-12-23,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866,False,2011,12,51,4,53.41857142857142,74.28166666666668,3.206,3.4458,218.69999551428572,216.62679146666667,7.866,7.886266666666667
99,1,2011-12-30,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866,True,2011,12,52,4,51.33857142857143,73.0,3.182,3.4268,218.91969621428572,216.76886928333334,7.866,7.8924
100,1,2012-01-06,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348,False,2012,1,1,4,49.44714285714286,71.86266666666667,3.1604285714285716,3.410433333333333,219.13308897142858,216.92456045666668,7.792,7.881266666666666
101,1,2012-01-13,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348,False,2012,1,2,4,47.78857142857142,70.6,3.164,3.3979,219.33664685714282,217.08770934666666,7.717999999999999,7.870133333333333
102,1,2012-01-20,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348,False,2012,1,3,4,48.53142857142858,69.61766666666666,3.1777142857142855,3.3870333333333336,219.518212,217.25086238333333,7.643999999999999,7.858999999999999
103,1,2012-01-27,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348,False,2012,1,4,4,50.00714285714286,68.57466666666666,3.1965714285714286,3.379233333333333,219.67778438571426,217.41401956666667,7.57,7.838533333333333
104,1,2012-02-03,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348,False,2012,2,5,4,50.71,67.59866666666667,3.225285714285714,3.375233333333333,219.81957895714285,217.57718089666668,7.496,7.818066666666666
105,1,2012-02-10,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348,True,2012,2,6,4,50.71857142857142,66.24799999999999,3.2677142857142853,3.3697,219.94921562857144,217.74064988333333,7.422,7.7976
106,1,2012-02-17,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348,False,2012,2,7,4,50.82857142857143,64.89966666666666,3.322142857142857,3.365,220.07632545714287,217.90743255666666,7.348,7.7771333333333335
107,1,2012-02-24,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348,False,2012,2,8,4,52.00571428571429,63.913666666666664,3.379,3.3607666666666662,220.20813172857143,218.07921435,7.348,7.756666666666666
108,1,2012-03-02,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348,False,2012,3,9,4,53.78142857142857,62.89066666666666,3.4317142857142855,3.3589666666666664,220.34463445714286,218.25599526333335,7.348,7.736199999999999
109,1,2012-03-09,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348,False,2012,3,10,4,54.44571428571429,61.82399999999999,3.489,3.3600000000000003,220.49799151428573,218.43777529333335,7.348,7.7157333333333336
110,1,2012-03-16,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348,False,2012,3,11,4,55.942857142857136,60.984,3.5524285714285715,3.366,220.65984307142853,218.62252537666666,7.348,7.695266666666666
111,1,2012-03-23,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348,False,2012,3,12,4,57.28285714285714,60.24966666666667,3.6134285714285714,3.3748,220.8190426857143,218.80763160333336,7.348,7.6748
112,1,2012-03-30,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,False,2012,3,13,4,60.08142857142857,59.57566666666666,3.6757142857142857,3.3851999999999998,220.97559034285717,218.99309397,7.348,7.654333333333332
113,1,2012-04-06,70.43,3.891,10121.97,0.0,77.98,3750.59,4510.72,221.4356112,7.143,False,2012,4,14,4,63.66857142857143,59.38999999999999,3.7301428571428574,3.3967,221.11985499999997,219.17891247666665,7.318714285714286,7.627033333333332
114,1,2012-04-13,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,False,2012,4,15,4,65.35714285714286,59.02766666666666,3.778142857142857,3.408866666666667,221.24461335714287,219.36121774,7.289428571428571,7.599733333333333
